"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Prairies Region","2016A00014","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411689","9.3.3.4","480","","","","0"
"2022-04","Prairies Region","2016A00014","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411689","9.3.3.4","427","","","","0"
"2022-07","Prairies Region","2016A00014","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411689","9.3.3.4","318","","","","0"
"2022-10","Prairies Region","2016A00014","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411689","9.3.3.4","389","","","","0"
"2021-07","Manitoba","2016A000246","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411710","10.2.1.1","53.4","","","","1"
"2021-10","Manitoba","2016A000246","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411710","10.2.1.1","48.9","","","","1"
"2022-01","Manitoba","2016A000246","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411710","10.2.1.1","49.3","","","","1"
"2022-04","Manitoba","2016A000246","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411710","10.2.1.1","51.5","","","","1"
"2022-07","Manitoba","2016A000246","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411710","10.2.1.1","53.5","","","","1"
"2022-10","Manitoba","2016A000246","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411710","10.2.1.1","46.6","","","","1"
"2021-07","Manitoba","2016A000246","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411713","10.2.1.4","275","E","","","0"
"2021-10","Manitoba","2016A000246","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411713","10.2.1.4","258","E","","","0"
"2022-01","Manitoba","2016A000246","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411713","10.2.1.4","260","E","","","0"
"2022-04","Manitoba","2016A000246","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411713","10.2.1.4","271","E","","","0"
"2022-07","Manitoba","2016A000246","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411713","10.2.1.4","284","","","","0"
"2022-10","Manitoba","2016A000246","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411713","10.2.1.4","251","E","","","0"
"2021-07","Manitoba","2016A000246","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411716","10.2.2.1","37.6","","","","1"
"2021-10","Manitoba","2016A000246","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411716","10.2.2.1","36.7","","","","1"
"2022-01","Manitoba","2016A000246","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411716","10.2.2.1","33.8","","","","1"
"2022-04","Manitoba","2016A000246","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411716","10.2.2.1","35.3","","","","1"
"2022-07","Manitoba","2016A000246","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411716","10.2.2.1","30.9","","","","1"
"2022-10","Manitoba","2016A000246","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411716","10.2.2.1","40.2","","","","1"
"2021-07","Manitoba","2016A000246","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411719","10.2.2.4","194","E","","","0"
"2021-10","Manitoba","2016A000246","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411719","10.2.2.4","194","E","","","0"
"2022-01","Manitoba","2016A000246","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411719","10.2.2.4","178","E","","","0"
"2022-04","Manitoba","2016A000246","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411719","10.2.2.4","186","E","","","0"
"2022-07","Manitoba","2016A000246","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411719","10.2.2.4","164","E","","","0"
"2022-10","Manitoba","2016A000246","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411719","10.2.2.4","217","E","","","0"
"2021-07","Manitoba","2016A000246","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411722","10.2.3.1","9.1","","","","1"
"2021-10","Manitoba","2016A000246","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411722","10.2.3.1","14.5","","","","1"
"2022-01","Manitoba","2016A000246","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411722","10.2.3.1","16.9","","","","1"
"2022-04","Manitoba","2016A000246","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411722","10.2.3.1","13.2","","","","1"
"2022-07","Manitoba","2016A000246","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411722","10.2.3.1","15.7","","","","1"
"2022-10","Manitoba","2016A000246","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411722","10.2.3.1","13.2","","","","1"
"2021-07","Manitoba","2016A000246","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411725","10.2.3.4","","F","","","0"
"2021-10","Manitoba","2016A000246","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411725","10.2.3.4","","F","","","0"
"2022-01","Manitoba","2016A000246","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411725","10.2.3.4","","F","","","0"
"2022-04","Manitoba","2016A000246","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411725","10.2.3.4","","F","","","0"
"2022-07","Manitoba","2016A000246","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411725","10.2.3.4","","F","","","0"
"2022-10","Manitoba","2016A000246","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411725","10.2.3.4","","F","","","0"
"2021-07","Manitoba","2016A000246","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411728","10.3.1.1","50.2","","","","1"
"2021-10","Manitoba","2016A000246","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411728","10.3.1.1","50.7","","","","1"
"2022-01","Manitoba","2016A000246","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411728","10.3.1.1","52.4","","","","1"
"2022-04","Manitoba","2016A000246","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411728","10.3.1.1","46.7","","","","1"
"2022-07","Manitoba","2016A000246","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411728","10.3.1.1","50.7","","","","1"
"2022-10","Manitoba","2016A000246","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411728","10.3.1.1","54.6","","","","1"
"2021-07","Manitoba","2016A000246","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411731","10.3.1.4","269","","","","0"
"2021-10","Manitoba","2016A000246","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411731","10.3.1.4","263","","","","0"
"2022-01","Manitoba","2016A000246","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411731","10.3.1.4","279","","","","0"
"2022-04","Manitoba","2016A000246","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411731","10.3.1.4","250","","","","0"
