"REF_DATE","GEO","DGUID","Age group","Sex","Indicators","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","New Brunswick","2016A000213","35 to 49 years","Females","Sense of belonging to local community, somewhat strong or very strong","Number of persons","Number","223","units","0","v110802803","5.4.3.23.1","53900","","","","0"
"2022","New Brunswick","2016A000213","35 to 49 years","Females","Sense of belonging to local community, somewhat strong or very strong","Number of persons","Number","223","units","0","v110802803","5.4.3.23.1","43100","","","","0"
"2021","New Brunswick","2016A000213","35 to 49 years","Females","Life satisfaction, satisfied or very satisfied","Number of persons","Number","223","units","0","v110802810","5.4.3.24.1","67400","","","","0"
"2022","New Brunswick","2016A000213","35 to 49 years","Females","Life satisfaction, satisfied or very satisfied","Number of persons","Number","223","units","0","v110802810","5.4.3.24.1","58300","","","","0"
"2021","New Brunswick","2016A000213","35 to 49 years","Females","Has a regular healthcare provider","Number of persons","Number","223","units","0","v110802817","5.4.3.25.1","63600","","","","0"
"2022","New Brunswick","2016A000213","35 to 49 years","Females","Has a regular healthcare provider","Number of persons","Number","223","units","0","v110802817","5.4.3.25.1","68400","","","","0"
"2021","New Brunswick","2016A000213","35 to 49 years","Females","Contact with a medical doctor in the past 12 months","Number of persons","Number","223","units","0","v110802824","5.4.3.26.1","","..","","","0"
"2022","New Brunswick","2016A000213","35 to 49 years","Females","Contact with a medical doctor in the past 12 months","Number of persons","Number","223","units","0","v110802824","5.4.3.26.1","","..","","","0"
"2021","New Brunswick","2016A000213","35 to 49 years","Females","Influenza immunization in the past 12 months","Number of persons","Number","223","units","0","v123341275","5.4.3.27.1","","..","","","0"
"2022","New Brunswick","2016A000213","35 to 49 years","Females","Influenza immunization in the past 12 months","Number of persons","Number","223","units","0","v123341275","5.4.3.27.1","29300","E","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Perceived health, very good or excellent","Number of persons","Number","223","units","0","v110803013","5.5.2.1.1","38300","","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Perceived health, very good or excellent","Number of persons","Number","223","units","0","v110803013","5.5.2.1.1","36500","","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Perceived health, fair or poor","Number of persons","Number","223","units","0","v110803020","5.5.2.2.1","18000","E","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Perceived health, fair or poor","Number of persons","Number","223","units","0","v110803020","5.5.2.2.1","21800","E","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Perceived mental health, very good or excellent","Number of persons","Number","223","units","0","v110803027","5.5.2.3.1","49800","","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Perceived mental health, very good or excellent","Number of persons","Number","223","units","0","v110803027","5.5.2.3.1","44300","","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v110803034","5.5.2.4.1","8200","E","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v110803034","5.5.2.4.1","","F","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Perceived life stress, most days quite a bit or extremely stressful","Number of persons","Number","223","units","0","v110803041","5.5.2.5.1","21100","","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Perceived life stress, most days quite a bit or extremely stressful","Number of persons","Number","223","units","0","v110803041","5.5.2.5.1","20200","E","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Body mass index, adjusted self-reported, adult (18 years and over), overweight","Number of persons","Number","223","units","0","v110803048","5.5.2.6.1","34700","","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Body mass index, adjusted self-reported, adult (18 years and over), overweight","Number of persons","Number","223","units","0","v110803048","5.5.2.6.1","36200","","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Body mass index, adjusted self-reported, adult (18 years and over), obese","Number of persons","Number","223","units","0","v110803055","5.5.2.7.1","36800","","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Body mass index, adjusted self-reported, adult (18 years and over), obese","Number of persons","Number","223","units","0","v110803055","5.5.2.7.1","38600","","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Arthritis (15 years and over)","Number of persons","Number","223","units","0","v110803069","5.5.2.9.1","22400","","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Arthritis (15 years and over)","Number of persons","Number","223","units","0","v110803069","5.5.2.9.1","23000","E","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Diabetes","Number of persons","Number","223","units","0","v110803076","5.5.2.10.1","10700","E","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Diabetes","Number of persons","Number","223","units","0","v110803076","5.5.2.10.1","","F","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Asthma","Number of persons","Number","223","units","0","v110803083","5.5.2.11.1","","..","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Asthma","Number of persons","Number","223","units","0","v110803083","5.5.2.11.1","","..","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Chronic obstructive pulmonary disease (COPD; 35 years and over)","Number of persons","Number","223","units","0","v110803090","5.5.2.12.1","","..","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Chronic obstructive pulmonary disease (COPD; 35 years and over)","Number of persons","Number","223","units","0","v110803090","5.5.2.12.1","","..","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","High blood pressure","Number of persons","Number","223","units","0","v110803097","5.5.2.13.1","29000","","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","High blood pressure","Number of persons","Number","223","units","0","v110803097","5.5.2.13.1","30900","E","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Mood disorder","Number of persons","Number","223","units","0","v110803104","5.5.2.14.1","7300","E","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Mood disorder","Number of persons","Number","223","units","0","v110803104","5.5.2.14.1","","F","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Anxiety disorder","Number of persons","Number","223","units","0","v1574198282","5.5.2.30.1","","F","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Current smoker, daily or occasional","Number of persons","Number","223","units","0","v110803111","5.5.2.15.1","10600","E","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Current smoker, daily or occasional","Number of persons","Number","223","units","0","v110803111","5.5.2.15.1","19800","E","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Current smoker, daily","Number of persons","Number","223","units","0","v110803118","5.5.2.16.1","9900","E","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Current smoker, daily","Number of persons","Number","223","units","0","v110803118","5.5.2.16.1","19100","E","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Cannabis use, past 12 months","Number of persons","Number","223","units","0","v1390950705","5.5.2.28.1","23900","","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Cannabis use, past 12 months","Number of persons","Number","223","units","0","v1390950705","5.5.2.28.1","21200","E","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Cannabis frequency of use in the past 12 months, daily or almost daily","Number of persons","Number","223","units","0","v1390950713","5.5.2.29.1","10700","E","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Cannabis frequency of use in the past 12 months, daily or almost daily","Number of persons","Number","223","units","0","v1390950713","5.5.2.29.1","","F","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Ever used e-cigarette or vaping device","Number of persons","Number","223","units","0","v1574198290","5.5.2.31.1","17000","E","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Used e-cigarette or vaping device, past 30 days","Number of persons","Number","223","units","0","v1574198298","5.5.2.32.1","","F","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Heavy drinking","Number of persons","Number","223","units","0","v110803125","5.5.2.17.1","23400","","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Heavy drinking","Number of persons","Number","223","units","0","v110803125","5.5.2.17.1","28100","E","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Self-reported physical activity, 150 minutes per week, adult (18 years and over)","Number of persons","Number","223","units","0","v110803132","5.5.2.18.1","51700","","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Self-reported physical activity, 150 minutes per week, adult (18 years and over)","Number of persons","Number","223","units","0","v110803132","5.5.2.18.1","","..","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Fruit and vegetable consumption, 5 times or more per day","Number of persons","Number","223","units","0","v110803160","5.5.2.22.1","8400","E","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Fruit and vegetable consumption, 5 times or more per day","Number of persons","Number","223","units","0","v110803160","5.5.2.22.1","","..","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Sense of belonging to local community, somewhat strong or very strong","Number of persons","Number","223","units","0","v110803167","5.5.2.23.1","63000","","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Sense of belonging to local community, somewhat strong or very strong","Number of persons","Number","223","units","0","v110803167","5.5.2.23.1","63100","","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Life satisfaction, satisfied or very satisfied","Number of persons","Number","223","units","0","v110803174","5.5.2.24.1","75900","","","","0"
"2022","New Brunswick","2016A000213","50 to 64 years","Males","Life satisfaction, satisfied or very satisfied","Number of persons","Number","223","units","0","v110803174","5.5.2.24.1","72500","","","","0"
"2021","New Brunswick","2016A000213","50 to 64 years","Males","Has a regular healthcare provider","Number of persons","Number","223","units","0","v110803181","5.5.2.25.1","77900","","","","0"
